customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,InternetService_Fiber optic,InternetService_No,LongTermContract,tenure_group,AvgMonthlySpend,isNewCustomer,MultipleServices,LowSpender,Contract_Month-to-month,HighRiskChurn
8339-TNKDB,Male,Yes,Yes,No,33,1,No,Yes,No,No,Yes,0,1,Yes,0.8140601295181459,-1.1600560535379831,Yes,False,True,False,False,False,0,True,True,25-48,-0.35107313485158553,0,2,0,0,0
8340-MIDOT,Female,Yes,No,No,33,0,Yes,No,No,Yes,No,1,0,No,0.1335544829759196,1.6059199181379409,Yes,False,False,False,False,True,0,False,False,25-48,0.15844606424402904,0,1,0,1,0
8341-WMRXP,Female,Yes,No,No,9,0,Yes,No,No,No,No,1,0,Yes,0.9166948785984319,-0.5366403005820474,Yes,False,True,True,False,False,0,True,True,0-12,0.0988684755927438,1,1,0,0,0
8342-UUYLE,Female,No,Yes,Yes,56,1,Yes,No,Yes,No,No,0,0,No,0.13524812570001665,-0.6470787209794664,Yes,False,True,True,False,False,1,False,True,49-72,-0.29983407992675354,0,2,0,0,0
8343-BIGDA,Male,No,No,Yes,6,0,Yes,No,No,No,No,0,1,Yes,0.3825199634181973,1.3759988691923686,Yes,True,False,False,False,False,1,False,True,0-12,2.2670466681519765,1,2,0,0,0
8344-WFMFH,Male,No,No,Yes,9,1,No,No,Yes,No,No,0,0,Yes,-0.5594841197246253,-1.0206344056624987,No,False,False,False,True,False,0,False,False,0-12,-0.22803809728201163,1,1,0,1,1
8345-CUSLK,Female,Yes,Yes,Yes,38,0,Yes,No,No,Yes,No,0,0,Yes,1.1131574345936985,-0.7797694144865457,No,True,False,False,False,True,1,False,True,25-48,-0.2916623767383357,0,1,0,0,0
8345-MVDYC,Female,No,No,No,45,1,No,Yes,No,Yes,Yes,1,1,No,0.5092044391806627,0.2627710755370621,No,False,True,False,False,False,0,False,True,25-48,-0.16175415520089523,0,3,0,0,0
8347-GDTMP,Female,No,Yes,No,64,1,No,No,No,No,No,0,0,No,-1.597687109596165,-0.7170044932775134,No,False,True,True,False,False,0,True,True,49-72,-0.3142337612134073,0,1,1,0,0
8347-UOOSK,Female,Yes,No,Yes,69,0,No,No,No,Yes,No,1,0,No,-1.417144795207411,-0.8706823352593154,No,False,False,True,False,False,0,True,False,49-72,-0.33122670175221697,0,1,1,1,0
8348-HFYIV,Male,No,No,No,2,0,No,No,No,Yes,No,1,1,Yes,-0.5882760460342765,-1.1818252046187674,Yes,False,False,False,True,False,0,False,False,0-12,-0.24946305624039328,1,2,0,1,1
8348-JLBUG,Male,Yes,Yes,No,64,1,No,Yes,No,Yes,No,0,0,No,0.46347608563004,0.8355572775686081,No,True,False,True,False,False,1,False,True,49-72,-0.1667667072114753,0,2,0,0,0
8350-NYMVI,Female,No,No,No,39,0,No,No,Yes,Yes,Yes,0,0,No,-0.8643398100621084,-0.5649438818161009,No,False,False,False,False,False,0,False,False,25-48,-0.25997850076304524,0,0,1,1,0
8350-TDKXG,Female,No,No,No,57,0,No,No,No,No,No,0,1,No,-1.073335322215694,-0.5942218956168699,Yes,False,False,False,False,False,0,False,False,49-72,-0.29528585504711713,0,1,1,1,0
8351-HVYAE,Male,Yes,No,Yes,53,1,Yes,No,No,No,No,1,0,No,-0.32914870924741596,1.526470909914766,No,False,True,False,True,False,0,False,True,49-72,-0.04702249360690481,0,2,0,0,0
8351-TZYHW,Male,Yes,Yes,Yes,12,1,Yes,No,Yes,Yes,No,0,0,Yes,-0.3850389191426211,0.6677133150790926,Yes,True,False,True,False,False,1,False,True,0-12,0.5937739659197643,0,2,0,0,0
8352-ZGIJP,Male,No,Yes,Yes,39,1,No,No,No,No,No,0,1,No,-0.05003638831620915,1.609874967967551,Yes,False,False,False,False,True,0,True,False,25-48,0.07900969192992736,0,2,0,1,0
8353-RXIPX,Female,Yes,Yes,No,10,0,No,Yes,No,No,No,1,0,No,0.5081882535462044,0.9412954938206933,Yes,False,True,False,False,True,1,False,True,0-12,0.9512165324134024,1,2,0,0,0
8353-WSIHF,Male,No,Yes,Yes,52,0,No,No,No,Yes,No,0,0,No,-0.9646034593286584,-1.1180080600078617,No,False,True,False,True,False,1,False,True,49-72,-0.35011266014478276,0,1,1,0,0
8354-XPASH,Male,Yes,No,Yes,34,1,No,Yes,No,No,No,0,0,Yes,-0.8057397718083479,-0.6388451752161681,No,False,False,True,False,False,0,True,False,25-48,-0.2582033561081597,0,1,0,1,0
8356-WUAOJ,Female,No,Yes,No,1,1,No,No,No,No,No,0,0,Yes,-0.7322356775825324,-1.200392648694629,No,False,False,False,True,False,0,False,False,0-12,-0.2498986071969528,1,1,0,1,1
8357-EQXFO,Female,No,No,No,7,1,No,No,No,Yes,No,1,1,Yes,0.9732625455832755,-0.9482275151483609,Yes,False,False,False,True,False,1,False,False,0-12,-0.12691323913658709,1,4,0,1,1
8361-EIHJZ,Female,Yes,No,Yes,71,0,No,No,No,No,No,0,0,No,-0.035471060888974094,1.204478266178019,Yes,True,False,False,True,False,1,False,True,49-72,-0.15441847609448173,0,1,0,0,0
8361-LBRDI,Female,No,No,No,58,1,Yes,No,No,No,No,0,0,No,-1.4317101226346463,-0.6358563694443095,No,False,True,True,False,False,0,True,True,49-72,-0.30079799312041183,0,1,1,0,0
8361-LTMKD,Male,Yes,Yes,No,4,1,Yes,No,No,No,No,0,0,Yes,0.26362624418657915,-1.0932869514455568,Yes,False,False,False,False,True,1,False,False,0-12,-0.1711261056248972,1,2,0,1,0
8364-TRMMK,Female,No,No,No,3,1,Yes,No,No,No,No,0,0,Yes,-0.540854049759557,-1.1568707235509883,Yes,False,False,False,False,True,0,False,False,0-12,-0.23637578702186585,1,1,0,1,0
8367-RYTGP,Female,No,No,Yes,37,0,Yes,No,No,No,Yes,0,1,No,-0.1919636485955484,-0.966057993417463,No,False,False,True,False,False,1,False,False,25-48,-0.32037041563550284,0,2,0,1,0
8367-UPDYM,Female,Yes,No,No,2,1,No,Yes,No,Yes,Yes,0,0,Yes,-0.6749905535080496,0.33369584592871665,Yes,False,False,False,False,True,1,False,False,0-12,4.3568989717073086,1,2,0,1,0
8368-KJRTA,Female,No,Yes,No,46,1,No,No,No,No,No,1,0,Yes,-1.0706254938571387,1.9517370287054352,No,True,False,False,False,True,0,False,True,25-48,0.0570923155276175,0,2,1,0,0
8368-UIMJX,Female,No,No,No,72,0,No,Yes,Yes,No,Yes,0,0,Yes,0.010934749751287371,-1.044868297941446,No,False,True,True,False,False,0,True,True,49-72,-0.34721106115322653,0,0,0,0,0
8369-GPCKS,Male,No,No,No,14,0,No,Yes,No,Yes,No,0,1,No,-1.399530910876801,1.7349626309015596,Yes,True,False,False,True,False,1,False,True,13-24,0.9206579217493832,0,2,1,0,0
8371-SSCAT,Female,Yes,No,No,62,0,No,No,No,Yes,Yes,1,1,Yes,0.41165061827266786,0.13136597793733043,No,True,False,False,False,True,0,False,True,49-72,-0.22951602671832508,0,2,0,0,0
8372-JUXUI,Male,No,No,Yes,1,1,Yes,No,No,No,No,0,0,Yes,0.26193260146248165,-1.1883760117899644,Yes,False,False,False,True,False,1,False,False,0-12,-0.17685048962539415,1,2,0,1,1
8373-MDHCB,Male,No,Yes,No,54,1,Yes,No,Yes,No,No,1,1,No,-0.8379189835661931,0.2043133100430921,Yes,False,True,False,True,False,0,True,True,49-72,-0.2016921038652318,0,3,1,0,0
8373-ZRYUV,Female,Yes,No,Yes,48,1,No,No,No,Yes,No,0,1,Yes,-0.6651674257082862,1.652373329490692,No,False,True,False,True,False,0,True,True,25-48,0.0017217729727162661,0,2,0,0,0
8374-NQELK,Female,Yes,No,Yes,41,0,No,Yes,Yes,Yes,No,0,1,No,1.5528270857693127,1.334818857612431,Yes,True,False,False,False,True,0,True,True,25-48,0.016720496262883668,0,1,0,0,0
8374-UULRV,Male,No,No,No,72,1,Yes,Yes,Yes,No,Yes,1,1,No,0.6582449989012098,1.3645144853703635,No,False,True,True,False,False,0,False,True,49-72,-0.14378836959353855,0,3,0,0,0
8374-XGEJJ,Male,Yes,Yes,No,43,1,Yes,No,Yes,No,No,1,1,Yes,1.1646441734062511,0.5779058430164623,Yes,False,False,False,True,False,1,False,False,25-48,-0.10789452522709266,0,4,0,1,1
8375-DKEBR,Female,Yes,No,No,1,1,No,No,No,No,No,0,0,Yes,0.10103654267325447,-1.1903207826689137,Yes,False,False,False,True,False,1,False,False,0-12,-0.18867258701772477,1,2,0,1,1
8375-KVTHK,Male,No,Yes,No,68,1,No,No,Yes,No,Yes,1,1,Yes,1.1409331752688914,1.5465859821848231,No,True,False,False,True,False,1,False,True,49-72,-0.1146819957376444,0,4,0,0,0
8375-MYQDL,Female,No,Yes,Yes,41,0,No,No,Yes,No,Yes,0,1,Yes,0.06005038875010418,-0.6627679041544835,Yes,False,True,True,False,False,1,False,True,25-48,-0.2794541541976097,0,2,0,0,0
8378-LKJAF,Male,No,Yes,Yes,38,1,Yes,No,No,Yes,No,1,1,Yes,1.1697251015785428,0.40115687702860076,No,False,False,True,False,False,1,False,False,25-48,-0.10274788026427029,0,4,0,1,0
8379-LAUGD,Female,No,Yes,Yes,3,1,Yes,No,No,No,No,0,1,No,-0.23870818778062924,-0.8011291401191302,Yes,True,False,True,False,False,0,True,True,0-12,0.48446519418853606,1,2,0,0,0
8380-MQINP,Female,No,Yes,Yes,55,1,No,No,No,No,No,0,0,No,-1.568895183286514,-0.7770262639836069,No,False,True,False,False,True,0,True,True,49-72,-0.3130682028135037,0,1,1,0,0
8380-PEFPE,Male,No,No,Yes,1,1,No,No,No,No,No,0,0,Yes,0.1704758943612371,-1.1894814605001038,Yes,False,False,False,True,False,1,False,False,0-12,-0.18357041866945575,1,2,0,1,1
8382-SHQEH,Female,No,Yes,No,8,1,Yes,No,No,No,No,0,1,Yes,0.6192912162469761,-0.9056267972631697,Yes,False,False,False,True,False,1,False,False,0-12,-0.12391549301210322,1,3,0,1,1
8383-SGHJU,Female,No,No,No,33,1,Yes,Yes,No,No,Yes,0,0,No,-0.24446657304255953,-0.4192907786190155,No,True,False,False,True,False,0,False,True,25-48,-0.21461709421365288,0,1,0,0,0
8384-FZBJK,Female,No,Yes,Yes,57,1,Yes,No,Yes,No,No,1,1,Yes,1.151095031613474,1.0787559937993003,No,False,False,False,True,False,1,False,False,49-72,-0.11686671753780715,0,4,0,1,1
8384-WTKQU,Male,Yes,No,No,53,0,No,No,No,Yes,No,1,0,No,-1.4608407774891172,1.416269956277303,No,True,False,False,True,False,1,False,True,49-72,-0.05966215888642697,0,2,1,0,0
8387-MOJJT,Female,No,Yes,Yes,42,1,No,No,No,No,No,1,0,Yes,0.3838748775974752,0.16667892284456476,Yes,False,False,True,False,False,1,False,False,25-48,-0.16136620867995058,0,3,0,1,0
8387-UGUSU,Female,No,Yes,Yes,15,1,No,No,No,No,No,0,0,No,-1.5773633969069996,-1.1024171389404125,No,False,False,False,False,True,0,True,False,13-24,-0.31472518195040644,0,1,1,1,0
8388-DMKAE,Female,No,No,No,8,1,No,No,No,No,No,0,0,No,-1.570588826010611,-1.1473106393355226,No,False,True,False,False,True,0,True,True,0-12,-0.307562442767176,1,1,1,0,0
8388-FYNPZ,Male,No,No,No,4,1,No,Yes,No,Yes,No,0,0,No,-0.3342296374197073,-1.1184461452374355,No,False,False,False,True,False,0,False,False,0-12,-0.20936125745430337,1,1,0,1,1
8389-JWZQW,Female,Yes,No,Yes,46,0,No,No,No,No,Yes,0,0,No,-0.9310693333915352,-0.8193117242736841,No,False,True,False,True,False,1,False,True,25-48,-0.30910269703498455,0,1,1,0,0
8389-QWRTJ,Female,Yes,Yes,Yes,16,1,No,No,Yes,Yes,No,0,0,Yes,-0.12929886780395486,1.7351632493711775,Yes,False,True,True,False,False,0,False,True,13-24,0.7604147248733605,0,1,0,0,0
8390-FESFV,Female,No,No,No,62,1,Yes,No,Yes,Yes,Yes,1,1,No,0.6057420744541989,0.9074114437276762,No,False,True,False,False,False,0,False,True,49-72,-0.15342708103991054,0,3,0,0,0
8392-MXPUF,Male,No,No,Yes,12,1,No,Yes,No,No,No,0,0,Yes,-0.7268160208654217,0.9848501730001901,No,False,False,False,True,False,1,False,False,0-12,0.754427973272841,0,2,0,1,1
8393-DLHGA,Male,No,No,Yes,25,1,No,No,Yes,No,No,1,1,Yes,0.9918926155483443,-0.21623622758431546,Yes,False,False,False,True,False,1,False,False,25-48,-0.1181133320550778,0,4,0,1,1
8393-JMVMB,Male,No,No,No,1,1,No,No,No,No,No,0,0,No,-1.597687109596165,-1.2108534688961345,No,False,False,False,False,True,0,True,False,0-12,-0.31348904685464696,1,1,1,1,0
8395-ETZKQ,Male,Yes,Yes,Yes,68,1,No,No,No,No,No,0,0,No,-1.595993466872068,-0.7301470501647277,No,True,False,False,False,False,0,True,True,49-72,-0.3182123956734713,0,1,1,0,0
8397-MVTAZ,Male,No,Yes,No,34,1,Yes,No,No,Yes,No,1,1,Yes,1.1324649616484057,0.20598376587174735,Yes,False,False,False,True,False,1,False,False,25-48,-0.10715501639172242,0,4,0,1,1
8397-NDFQA,Male,Yes,Yes,No,58,1,No,No,Yes,No,No,1,0,Yes,1.1470302890756412,1.2288800228907277,No,False,False,False,False,False,1,False,False,49-72,-0.10535705295591948,0,3,0,1,0
8397-YLAAS,Female,No,No,Yes,20,0,No,Yes,No,Yes,No,0,0,Yes,-0.37386087716358013,-1.1791966932413245,Yes,False,True,False,False,False,0,True,True,13-24,-0.34985506286476037,0,0,0,0,0
8397-ZLPWI,Male,Yes,No,Yes,4,0,No,No,No,Yes,No,0,0,No,1.0142486995064264,-1.1725926607618615,Yes,False,False,False,False,False,0,True,False,0-12,-0.29164927746144675,1,0,0,1,0
8398-TBIYD,Female,No,No,No,72,1,Yes,Yes,No,No,Yes,0,0,Yes,0.6125166453505875,1.3135410170694861,No,False,True,False,False,False,1,False,True,49-72,-0.1480920278547817,0,2,0,0,0
8399-AJXDF,Male,Yes,Yes,No,72,0,No,Yes,No,No,Yes,0,0,Yes,-0.1790919638924104,0.9099130332161774,Yes,True,False,True,False,False,1,False,True,49-72,-0.18217008777658059,0,1,0,0,0
8399-YNDCH,Male,Yes,No,No,21,1,No,No,No,Yes,No,1,0,Yes,-0.22244921762929692,-0.7127055260714154,Yes,False,False,False,False,False,0,False,False,13-24,-0.21539230488339828,0,2,0,1,0
8400-WZICQ,Female,No,Yes,Yes,55,1,No,Yes,Yes,No,No,0,0,No,-0.3697961346257469,0.06342182480857061,No,False,False,False,True,False,0,False,False,49-72,-0.22017706244180354,0,1,0,1,1
8401-EMUWF,Male,No,Yes,Yes,42,1,Yes,Yes,Yes,No,No,1,0,Yes,0.09426197177686635,0.03332905436588396,No,False,False,False,False,False,0,False,False,25-48,-0.1806667456257254,0,2,0,1,0
8401-NPPGE,Female,No,Yes,No,42,1,Yes,No,No,No,No,1,0,Yes,-1.1444683166277734,-0.4195323396334533,Yes,True,False,False,True,False,0,False,True,25-48,-0.2462121276040862,0,2,1,0,0
8402-EIVQS,Male,No,Yes,No,67,1,No,Yes,Yes,No,No,1,1,Yes,1.1612568879580571,1.5379061626829866,No,True,False,True,False,False,1,False,True,49-72,-0.11177973392344429,0,4,0,0,0
8402-OOOHJ,Female,No,No,No,41,1,No,No,No,No,No,0,0,No,-1.557039684217834,-0.8768851307995426,No,False,True,False,False,True,0,True,True,25-48,-0.3112005073337696,0,1,1,0,0
8402-XULBW,Female,Yes,Yes,Yes,51,1,No,No,Yes,Yes,No,0,1,Yes,-1.0160901981412112,-0.5462781756326711,No,True,False,False,True,False,0,False,True,49-72,-0.2817345760508673,0,2,1,0,0
8403-WRKRO,Male,Yes,No,Yes,17,0,No,Yes,No,Yes,Yes,1,0,Yes,-1.040817381913029,1.927105993741734,No,False,True,False,False,False,0,True,True,13-24,0.7630318737093936,0,1,1,0,0
8404-FYDIB,Male,No,No,No,26,1,Yes,Yes,Yes,No,No,0,0,Yes,0.6785687115903756,-0.3144983351522719,No,False,False,True,False,False,1,False,False,25-48,-0.1504637596966821,0,2,0,1,0
8404-GFGCZ,Male,No,Yes,No,4,1,Yes,No,No,Yes,No,1,0,No,-0.03445487525451578,-1.1164194892688464,No,False,False,False,True,False,0,False,False,0-12,-0.20628128997577508,1,2,0,1,1
8404-VIOMB,Female,No,No,No,66,0,No,Yes,Yes,Yes,Yes,1,1,Yes,-0.13946072414853752,0.474730630070108,No,False,True,False,False,False,0,False,True,49-72,-0.20591361709036773,0,2,0,0,0
8404-VLQFB,Female,No,Yes,Yes,15,1,Yes,No,No,No,No,0,0,Yes,-1.401224553600898,-1.0571551556419228,No,False,False,False,True,False,0,True,False,13-24,-0.29638226452272715,0,1,1,1,1
8405-IGQFX,Female,No,No,No,63,1,No,No,No,Yes,Yes,1,0,Yes,0.79373641682898,1.1628110383147232,No,True,False,True,False,False,1,False,True,49-72,-0.13209244370846526,0,3,0,0,0
8406-LNMHF,Male,Yes,Yes,No,59,1,No,Yes,Yes,Yes,No,0,0,Yes,0.553239150007188,0.7886575924773188,No,True,False,True,False,False,1,False,True,49-72,-0.15506239576941283,0,2,0,0,0
8406-URLKZ,Female,No,No,No,51,1,Yes,No,No,No,Yes,1,0,Yes,-0.26106427173871144,-0.07883304716845642,No,False,False,False,False,True,0,False,False,49-72,-0.22601772645830684,0,2,0,1,0
8409-WQJUX,Female,No,No,No,25,0,No,No,No,Yes,Yes,1,1,No,-0.4206054163486607,-0.6361429672580493,No,True,False,False,True,False,0,False,True,25-48,-0.22021643172307176,0,2,0,0,0
8410-BGQXN,Male,No,No,No,4,1,No,No,No,No,No,0,0,No,-1.5993807523202621,-1.1805764570017578,No,False,False,False,False,True,0,True,False,0-12,-0.30378248267989133,1,1,1,1,0
8412-EXZMP,Male,No,No,Yes,24,1,Yes,No,Yes,No,Yes,0,0,Yes,1.2733760362932867,2.0462447049133994,No,False,True,False,True,False,0,True,True,13-24,0.46510391714337695,0,1,0,0,0
8413-TZJED,Male,No,Yes,No,15,1,Yes,Yes,No,No,Yes,1,0,Yes,-0.100845670039123,1.3873768023978414,No,False,False,False,False,True,0,True,False,13-24,0.6942912452954466,0,2,0,1,0
8413-VONUO,Male,No,No,No,2,1,No,No,Yes,No,No,1,1,No,0.9834244019278586,-1.1503199163797913,Yes,False,False,False,True,False,1,False,False,0-12,-0.15370406736251524,1,4,0,1,1
8413-YNHNV,Male,No,No,No,69,1,Yes,Yes,Yes,Yes,Yes,1,1,No,0.8140601295181459,1.3696118322004516,No,False,True,False,False,True,0,False,True,49-72,-0.13385628981825917,0,3,0,0,0
8414-MYSHR,Male,Yes,No,No,5,1,No,No,No,No,No,1,1,Yes,0.8394647703796028,-1.0346776985357526,Yes,False,False,False,True,False,1,False,False,0-12,-0.13802423292637148,1,4,0,1,1
8414-OOEEL,Male,No,No,Yes,66,1,No,No,Yes,Yes,Yes,1,1,Yes,0.43637780204448606,0.908598777527456,No,False,True,True,False,False,0,False,True,49-72,-0.16595228820152316,0,3,0,0,0
8414-SXITT,Male,Yes,No,Yes,33,0,No,Yes,No,No,Yes,0,0,Yes,-1.4574534920409226,1.463161452859628,No,False,True,False,True,False,0,True,True,25-48,0.13214859107810972,0,0,1,0,0
8416-HVHBY,Female,Yes,No,Yes,21,0,No,Yes,No,Yes,Yes,0,0,No,-0.5777754611448742,1.3861689973256521,Yes,False,True,True,False,False,0,True,True,13-24,0.3921734279594063,0,0,0,0,0
8417-FFVLM,Female,Yes,Yes,Yes,26,0,Yes,No,No,No,Yes,0,0,No,-1.4276453800968132,-1.043140522550043,Yes,False,False,False,True,False,1,False,False,25-48,-0.3208235335121399,0,1,1,1,1
8417-FMLZI,Male,No,Yes,Yes,6,1,No,No,Yes,No,No,0,1,Yes,0.5735628626963534,-1.0232956710757977,Yes,False,False,True,False,False,1,False,False,0-12,-0.1638047014503486,1,3,0,1,0
8417-GSODA,Male,No,Yes,Yes,28,1,Yes,No,No,No,No,1,1,No,0.8665630539651568,-0.1673508290692571,No,True,False,False,False,False,1,False,True,25-48,-0.13361983498810093,0,4,0,0,0
8417-NPYQB,Female,No,Yes,No,11,1,No,Yes,Yes,Yes,Yes,0,0,No,0.10069781412843536,1.133987486761456,No,False,False,False,False,True,0,True,False,0-12,0.9383296543449321,1,1,0,1,0
8419-DZJCE,Male,No,Yes,Yes,3,0,No,No,No,Yes,No,0,0,Yes,-0.7461235479201288,-0.6610483172720443,No,False,True,False,False,False,0,False,True,0-12,0.76831167852622,1,0,0,0,0
8420-LCEJY,Male,No,Yes,Yes,9,0,No,No,No,No,Yes,1,0,Yes,-0.12320175399720522,-0.43139748912228404,No,False,True,False,True,False,0,True,True,0-12,0.169953157106161,1,1,0,0,0
8421-OCHSK,Female,No,No,Yes,66,0,No,Yes,Yes,No,Yes,0,0,No,1.7516607415783159,1.3210662568073988,No,False,True,False,False,True,1,False,True,49-72,-0.12796206307885769,0,1,0,0,0
8421-WZOOW,Female,Yes,Yes,Yes,57,1,No,No,Yes,Yes,Yes,1,0,Yes,0.9715689028591785,1.0606389177164584,No,False,False,True,False,False,1,False,False,49-72,-0.11879886087893594,0,3,0,1,0
8424-EVFVE,Female,Yes,Yes,No,49,1,No,No,No,Yes,No,0,1,No,-1.409015310131745,-0.8543708254030346,No,True,False,False,False,True,0,True,True,49-72,-0.3166844416858028,0,2,1,0,0
8425-MZBBM,Female,No,No,No,24,1,No,No,No,No,No,0,0,No,0.5102206248151211,1.0419650230240647,Yes,True,False,False,False,False,0,True,True,13-24,0.21073178825172997,0,1,0,0,0
8426-KJDPK,Male,No,No,Yes,62,0,Yes,No,No,No,No,0,0,No,-0.6841362242181739,-0.3741311516825755,Yes,True,False,False,True,False,0,True,True,49-72,-0.27907851413917734,0,0,0,0,0
8426-XNVUE,Male,No,No,No,58,1,Yes,No,No,No,No,0,1,Yes,-0.05003638831620915,0.5663191028324077,No,True,False,False,False,False,1,False,True,49-72,-0.17479932354425654,0,3,0,0,0
8428-CLOAM,Female,No,Yes,No,7,0,No,Yes,Yes,No,No,0,0,Yes,0.6822947255833892,0.1420151338450078,Yes,True,False,True,False,False,1,False,True,0-12,0.8198714304015036,1,1,0,0,0
8428-XULRH,Male,Yes,No,Yes,2,0,No,No,No,No,Yes,1,1,Yes,-0.8335155124835407,-0.22311457511407248,Yes,True,False,False,False,True,0,True,True,0-12,2.6644972862734355,1,2,0,0,0
8429-XIBUM,Male,No,No,No,22,1,Yes,Yes,No,No,No,1,1,Yes,1.1764996724749308,-0.2701370878398216,Yes,False,False,False,False,False,1,False,False,13-24,-0.09976362682028332,0,4,0,1,0
8430-TWCBX,Female,No,Yes,No,49,1,No,No,No,No,No,0,0,No,-1.5553460414937366,-0.7962692600489983,No,True,False,True,False,False,0,True,True,49-72,-0.3094763908117077,0,1,1,0,0
8431-HTVPL,Female,Yes,No,No,47,0,No,Yes,No,No,No,0,1,Yes,0.17149207999569543,-0.38170552247427214,No,True,False,True,False,False,0,True,True,25-48,-0.25362660565796097,0,1,0,0,0
8431-MENHY,Male,No,Yes,No,66,1,No,No,Yes,Yes,No,0,0,No,-1.5001332886881704,2.0197958209596916,No,False,True,False,False,True,0,True,True,49-72,-0.06360573251833021,0,1,1,0,0
8431-NCKXR,Female,Yes,Yes,Yes,71,0,Yes,Yes,No,Yes,Yes,1,1,Yes,-0.7837224163950852,1.1864881119841186,Yes,False,True,False,False,True,0,False,True,49-72,-0.15595876655977162,0,2,0,0,0
8432-LUSEQ,Male,Yes,Yes,Yes,50,0,No,No,No,No,No,0,0,No,0.40487604737627925,0.6997917989455485,Yes,False,False,False,False,True,0,True,False,49-72,-0.1286362431655565,0,0,0,1,0
8432-UUHEF,Female,Yes,Yes,Yes,7,1,No,No,Yes,No,Yes,0,0,No,-0.9988150423554203,0.9292870454249927,No,False,True,False,False,True,0,False,True,0-12,1.503551322515512,1,1,1,0,0
8433-DWRWP,Male,Yes,Yes,No,63,0,Yes,No,Yes,Yes,No,0,0,Yes,0.875708724675281,1.0945925701356694,No,False,True,False,False,False,0,False,True,49-72,-0.13867489272270125,0,0,0,0,0
8433-WPJTV,Female,Yes,Yes,Yes,65,1,Yes,No,No,Yes,Yes,1,1,Yes,1.262875451403885,1.5518061566493708,No,True,False,False,False,False,1,False,True,49-72,-0.10278385289388083,0,4,0,0,0
8433-WXGNA,Male,No,No,No,2,1,No,Yes,No,No,No,0,0,Yes,0.3076609550131044,-1.1413534990642153,Yes,False,False,False,True,False,1,False,False,0-12,-0.12645102179493206,1,2,0,1,1
8434-FTFUQ,Female,Yes,No,Yes,38,0,Yes,Yes,Yes,No,Yes,1,1,Yes,-1.1224509612145108,-0.22904714985848776,Yes,False,False,False,False,False,0,False,False,25-48,-0.20356253505746127,0,2,1,1,0
8434-PNQZX,Female,No,No,No,42,1,Yes,No,No,Yes,Yes,1,1,Yes,0.40081130483844646,0.16233901309364673,No,False,True,True,False,False,0,False,True,25-48,-0.16199435019553304,0,3,0,0,0
8434-VGEQQ,Male,No,Yes,Yes,61,1,No,No,No,No,No,0,0,No,-1.5604269696660282,-0.684127629787068,No,False,True,True,False,False,0,True,True,49-72,-0.30861332420276255,0,1,1,0,0
8435-AWQKS,Male,Yes,Yes,Yes,48,0,No,No,No,No,No,0,0,No,1.3749945997391142,-0.2582719383509909,No,False,False,False,True,False,1,False,False,25-48,-0.24025011648307176,0,1,0,1,1
8436-BJUMM,Male,No,Yes,Yes,26,1,Yes,No,No,No,No,1,0,Yes,0.5803374335927419,-0.37106046082107685,Yes,False,False,False,True,False,1,False,False,25-48,-0.16368823544364952,0,3,0,1,1
8436-CWASE,Female,No,Yes,No,30,1,Yes,No,No,Yes,No,1,0,No,1.0863978795529639,-1.1205178380053264,Yes,False,False,False,True,False,0,False,False,25-48,-0.3419790571388593,0,2,0,1,1
8436-EMQPW,Female,No,No,No,8,1,No,No,Yes,No,Yes,0,0,No,0.5281732376905502,0.21732075653240035,No,False,True,False,True,False,0,False,True,0-12,0.7293723859837093,1,1,0,0,0
8439-LTUGF,Male,No,No,No,10,1,No,No,No,No,No,0,0,Yes,-1.5790570396310966,-1.137504899851137,No,False,False,True,False,False,0,True,False,0-12,-0.3124686131849932,1,1,1,1,0
8440-QELFS,Female,Yes,Yes,No,16,1,Yes,No,No,No,Yes,0,0,Yes,1.3096199905889654,0.9342820358930304,No,True,False,False,False,False,0,True,True,13-24,0.45613416000346796,0,1,0,0,0
8440-RLEJJ,Male,Yes,Yes,No,7,0,No,Yes,Yes,Yes,No,0,0,No,-0.33084235197151296,1.4887505433721167,Yes,False,False,False,False,False,1,False,False,0-12,1.9893986368831538,1,1,0,1,0
8441-BVSID,Female,No,No,No,28,1,Yes,No,No,No,Yes,1,0,Yes,-0.26241918591798913,-0.7389906398458437,Yes,False,False,False,True,False,1,False,False,25-48,-0.25772519122247695,0,3,0,1,1
8441-SHIPE,Female,No,No,No,67,1,Yes,No,No,No,No,0,0,Yes,-1.3893690545322182,-0.485801942679076,No,False,True,False,False,False,0,True,True,49-72,-0.2953909294955159,0,1,1,0,0
8441-TWMKB,Male,No,Yes,No,28,0,No,No,No,No,Yes,1,0,Yes,-0.45718809918915887,-1.184826293154072,Yes,False,False,True,False,False,0,False,False,25-48,-0.3545179469625565,0,1,0,1,0
8442-KHWBW,Male,Yes,Yes,No,59,1,No,No,Yes,No,No,1,1,Yes,-0.517820508711836,0.3114149130376827,No,False,True,False,True,False,1,False,True,49-72,-0.20423388409910512,0,4,0,0,0
