customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,InternetService_Fiber optic,InternetService_No,MultipleLines_No phone service,MultipleLines_Yes,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,PaperlessBilling_Yes,Churn_Yes,tenure_group,AvgMonthlySpend,LongTermContract,isNewCustomer,MultipleServices,LowSpender
8107-LQQAL,Yes,48,33.01,6717.2,False,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,25-48,139.94166666666666,0,0,1,0
5251-CSZDQ,Yes,28,119.04,3296.01,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,False,False,False,True,25-48,117.71464285714286,1,0,0,0
3473-QGUUX,Yes,31,54.5,4399.03,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,25-48,141.9041935483871,0,0,1,0
7374-VHGMQ,No,4,112.93,26.24,False,False,True,False,False,False,True,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,True,False,True,True,0-12,6.56,0,0,0,1
8787-XLLQJ,No,30,59.98,1433.13,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,True,25-48,47.771,1,0,1,1
2737-ZCSUB,Yes,55,34.3,6458.19,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,49-72,117.42163636363635,0,0,0,0
6222-RFEAY,Yes,36,71.09,1468.48,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,25-48,40.791111111111114,1,0,1,1
9201-SCIXQ,No,39,98.32,4940.33,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,25-48,126.6751282051282,0,0,0,0
9264-YJUXO,Yes,16,99.88,1263.95,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,True,False,True,True,True,True,False,False,13-24,78.996875,1,0,0,0
5228-RPVMO,Yes,36,41.01,4762.72,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,25-48,132.29777777777778,1,0,0,0
5403-FSAZH,Yes,1,52.28,908.99,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,True,False,False,0-12,908.99,1,0,0,0
4529-XZBZO,Yes,12,87.04,3597.0,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,0-12,299.75,0,0,0,0
4019-PEPJV,Yes,7,70.29,1486.44,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,True,True,True,True,False,True,0-12,212.34857142857143,1,0,0,0
1973-QUKOU,No,1,89.32,2935.72,False,False,False,False,True,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,True,True,False,False,False,True,0-12,2935.72,0,0,1,0
3769-ZUKFG,No,30,87.87,4815.59,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,True,False,25-48,160.51966666666667,1,0,0,0
4273-FUUPG,No,20,31.44,667.31,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,13-24,33.3655,1,0,0,1
1898-XRKEF,Yes,29,55.32,3840.18,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,True,True,True,True,True,False,25-48,132.42,1,0,1,0
8702-JNHZJ,No,26,92.8,7456.14,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,False,True,25-48,286.7746153846154,1,0,0,0
6285-KSHSP,Yes,66,21.28,6204.29,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,True,True,True,False,True,True,True,49-72,94.00439393939394,1,0,0,0
3544-WQEYZ,No,3,41.45,6983.74,False,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,0-12,2327.9133333333334,0,0,0,0
6146-HJUCP,No,9,82.52,3499.03,False,False,False,False,True,True,False,True,False,False,True,True,False,True,False,True,False,False,False,False,True,True,True,False,False,True,False,0-12,388.78111111111116,0,0,1,0
6323-RSBEQ,Yes,9,56.86,2128.57,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,0-12,236.5077777777778,1,0,1,0
4899-DZMQQ,No,28,31.73,7644.36,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,25-48,273.0128571428571,0,0,1,0
2373-JBWHU,Yes,24,42.04,1574.31,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,13-24,65.59625,1,0,1,1
2306-FQIVP,Yes,24,39.79,901.52,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,13-24,37.56333333333333,1,0,0,1
4493-DXULC,No,70,78.89,1657.03,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,True,False,True,False,False,49-72,23.671857142857142,0,0,1,1
7168-PECFF,No,23,88.37,5529.09,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,True,False,False,False,13-24,240.39521739130436,1,0,0,0
4651-RTKNF,Yes,54,99.44,6587.68,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,True,True,True,False,True,True,False,49-72,121.99407407407408,1,0,0,0
2561-ULWAB,No,45,119.88,1132.27,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,True,False,True,False,True,True,False,True,25-48,25.161555555555555,0,0,1,1
7785-KUWJD,No,30,101.8,1102.42,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,True,True,False,True,True,False,True,25-48,36.74733333333334,1,0,1,1
1394-RPXPR,Yes,26,79.51,5812.97,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,25-48,223.57576923076925,0,0,0,0
9880-UMDLY,No,47,34.39,5703.77,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,25-48,121.3568085106383,1,0,0,0
3873-XRMWY,No,43,45.52,7822.59,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,True,True,False,True,False,False,25-48,181.92069767441862,0,0,0,0
7209-BDCHJ,No,19,21.38,4956.58,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,13-24,260.8726315789474,0,0,1,0
7144-FYMRZ,No,46,61.17,2436.67,False,True,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,True,25-48,52.97108695652174,1,0,0,1
7906-SCKEG,Yes,60,42.62,5793.57,True,False,False,False,True,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,True,True,True,True,True,False,True,49-72,96.5595,1,0,0,0
8722-PDDCR,No,41,93.55,4017.0,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,25-48,97.97560975609755,1,0,0,0
9477-HGMNP,No,64,92.32,3205.27,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False,True,True,49-72,50.08234375,0,0,1,1
5810-OAQEP,Yes,61,119.43,6922.92,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,True,True,True,False,True,49-72,113.49049180327869,0,0,0,0
8001-HNFKU,Yes,71,51.7,868.29,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,49-72,12.22943661971831,0,0,0,1
2546-BOLYM,No,31,69.72,1004.92,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,True,True,False,False,25-48,32.416774193548385,0,0,0,1
6836-KXYWV,Yes,20,72.08,4202.55,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,13-24,210.1275,0,0,0,0
1842-SZHFU,No,4,116.7,2092.35,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,True,False,True,False,True,0-12,523.0875,1,0,1,0
3312-PEXQV,No,17,66.3,5123.29,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,13-24,301.37,0,0,1,0
1563-BKZHG,No,13,62.66,246.86,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,13-24,18.98923076923077,0,0,0,1
9079-AKYCG,Yes,40,109.81,1391.05,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,25-48,34.77625,1,0,1,1
1596-ODBTM,Yes,37,80.53,7409.25,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,True,25-48,200.25,1,0,0,0
8660-HDLMA,No,27,103.57,5754.1,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,25-48,213.11481481481482,1,0,1,0
7064-VMEDU,Yes,65,80.18,1688.57,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False,False,True,True,False,True,True,True,49-72,25.977999999999998,1,0,0,1
4213-COLEW,No,36,37.8,533.19,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,False,True,True,False,25-48,14.810833333333335,1,0,1,1
7594-VTSHN,Yes,40,112.71,6284.35,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,True,25-48,157.10875000000001,0,0,0,0
1096-BZNXQ,Yes,6,97.07,6260.23,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,0-12,1043.3716666666667,1,0,1,0
5941-EIFVS,No,49,90.6,5424.4,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,True,True,True,False,False,49-72,110.70204081632653,0,0,0,0
3345-DGDOI,Yes,22,106.2,4467.96,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,13-24,203.0890909090909,1,0,0,0
8896-EMETH,Yes,34,110.7,2594.33,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,True,True,True,True,False,True,False,25-48,76.30382352941176,1,0,0,1
9108-YWMBI,No,20,38.32,2939.32,False,False,False,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,13-24,146.966,0,0,0,0
5637-ZKTZY,No,31,44.06,6680.23,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,25-48,215.49129032258062,1,0,0,0
1226-WAXDY,No,36,93.94,2489.95,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,25-48,69.16527777777777,1,0,1,1
5869-RSZBG,Yes,4,114.66,2112.17,False,False,False,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,0-12,528.0425,0,0,0,0
5927-PRVKF,Yes,14,78.98,1640.02,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,True,False,False,False,True,False,True,True,False,False,13-24,117.14428571428572,1,0,0,0
2225-PNELX,No,66,109.67,5084.45,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,49-72,77.0371212121212,1,0,0,1
4077-BYQXD,Yes,5,109.05,6159.01,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,True,False,0-12,1231.8020000000001,1,0,0,0
9790-NYLYC,No,24,58.74,5933.7,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,13-24,247.23749999999998,1,0,0,0
7775-DYBSR,Yes,55,45.22,6337.62,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,49-72,115.22945454545454,0,0,1,0
9206-OFJVO,No,17,116.62,7088.17,False,True,False,False,True,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,13-24,416.9511764705882,1,0,0,0
8976-XCWZA,No,25,119.42,1452.4,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,25-48,58.096000000000004,1,0,1,1
1872-ENVIR,Yes,5,67.12,5093.42,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,True,False,True,0-12,1018.684,1,0,1,0
3012-UKHUO,No,36,102.1,2789.66,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,25-48,77.49055555555555,1,0,0,1
1929-SNWFP,Yes,59,46.33,3782.96,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,49-72,64.11796610169492,0,0,1,1
4364-CCYZP,Yes,7,43.88,1771.26,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,True,True,False,False,True,0-12,253.03714285714287,1,0,1,0
1143-GGRMG,Yes,29,87.75,7986.7,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True,True,False,True,True,False,True,True,True,25-48,275.40344827586205,1,0,1,0
3853-KWIDT,Yes,18,40.74,2105.24,False,True,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,13-24,116.95777777777776,1,0,0,0
1943-HNDWR,No,55,70.75,7697.43,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False,True,49-72,139.95327272727272,0,0,0,0
7764-UPCXY,Yes,66,74.79,5839.42,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,True,True,True,True,False,49-72,88.47606060606061,1,0,0,0
5800-GCQGF,No,7,104.37,2894.81,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,0-12,413.5442857142857,0,0,0,0
1367-RGNDZ,No,33,69.63,1455.03,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,25-48,44.091818181818184,1,0,0,1
2634-NPKBC,No,14,54.14,6427.96,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,True,False,False,False,13-24,459.14,1,0,1,0
2199-WFAPM,No,47,111.08,3916.52,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,25-48,83.33021276595744,1,0,0,0
5101-SNLTJ,No,25,119.18,6130.69,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,25-48,245.2276,1,0,0,0
4226-YWTOM,Yes,35,67.55,1363.46,False,True,False,False,True,True,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False,True,True,False,25-48,38.956,1,0,1,1
6469-HJRYE,Yes,67,76.94,2583.93,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,49-72,38.56611940298507,1,0,0,1
2033-PEYXP,Yes,25,76.39,193.86,False,True,False,False,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,False,False,False,25-48,7.7544,1,0,0,1
6809-TYFDV,No,13,62.35,6354.61,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,True,True,True,13-24,488.81615384615384,1,0,1,0
2367-RBJTH,Yes,65,108.75,6274.55,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,True,True,True,True,True,True,49-72,96.53153846153846,0,0,0,0
5920-MYFYT,No,5,36.0,4119.28,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,0-12,823.856,1,0,0,0
4951-MPXCM,No,13,85.27,5653.56,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,13-24,434.8892307692308,1,0,0,0
3018-SWXRK,No,34,65.71,5940.74,False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,True,True,25-48,174.72764705882352,1,0,0,0
3938-XHDUI,Yes,45,38.4,4589.26,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,True,True,False,False,25-48,101.98355555555555,1,0,0,0
4094-SNVFF,Yes,18,65.08,1620.61,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False,13-24,90.03388888888888,0,0,0,0
2445-IEOJM,Yes,4,21.29,1793.69,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False,True,0-12,448.4225,0,0,0,0
6536-LDDAZ,No,69,22.4,5256.9,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,True,True,True,True,False,True,49-72,76.18695652173912,1,0,0,1
9190-SPKPH,No,15,60.0,819.01,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,13-24,54.60066666666667,0,0,0,1
7899-ESNOV,Yes,34,70.69,5038.71,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,25-48,148.19735294117646,1,0,0,0
1407-DHZZG,Yes,55,44.4,5709.83,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,49-72,103.81509090909091,1,0,0,0
4378-VDDOB,Yes,27,111.21,1382.64,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,25-48,51.20888888888889,1,0,0,1
5590-CBXQP,No,65,26.16,123.54,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,49-72,1.9006153846153848,1,0,0,1
4289-HFWZT,No,20,90.16,7877.22,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,True,True,True,True,13-24,393.861,0,0,0,0
6897-CLBKG,Yes,65,38.29,2925.87,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,49-72,45.013384615384616,1,0,0,1
2865-ZKVIA,No,58,43.86,2043.89,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,False,49-72,35.23948275862069,0,0,0,1
4701-OEYRM,No,5,28.97,5312.45,False,True,True,False,False,True,False,True,False,False,True,False,False,False,True,True,False,True,False,True,False,False,True,False,True,False,True,0-12,1062.49,1,0,1,0
9043-XMUFX,Yes,33,106.81,6152.42,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,25-48,186.4369696969697,1,0,0,0
8372-PNUJY,Yes,17,112.38,5961.2,False,False,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,True,False,False,True,False,False,True,True,True,False,13-24,350.65882352941173,0,0,0,0
8484-PWNBK,No,35,84.33,4937.81,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,25-48,141.08028571428574,0,0,1,0
6795-EZEXI,Yes,62,101.37,6457.06,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,True,False,True,False,49-72,104.14612903225807,1,0,0,0
8484-MZLCQ,Yes,28,105.22,6347.83,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,25-48,226.7082142857143,1,0,1,0
2738-ENVFB,No,34,33.6,4177.16,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,True,True,True,25-48,122.85764705882353,1,0,1,0
4786-WZBTA,No,23,70.93,981.01,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,True,False,13-24,42.65260869565218,1,0,0,1
7234-BMIKB,Yes,49,50.49,3948.74,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,49-72,80.5865306122449,1,0,0,0
4972-HMWHI,No,49,34.69,1551.0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,True,True,True,True,False,True,49-72,31.653061224489797,0,0,0,1
7313-TWPGM,Yes,64,109.17,5148.87,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,True,True,49-72,80.45109375,1,0,0,0
1614-OHQJA,Yes,21,61.56,2012.4,False,True,False,False,True,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,13-24,95.82857142857144,1,0,0,0
9460-VXIRB,Yes,29,95.39,2802.63,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,25-48,96.64241379310346,1,0,1,0
7407-QBDBX,Yes,59,75.77,4488.42,True,False,False,True,False,False,False,False,True,True,False,False,True,True,False,False,False,False,True,False,True,True,True,False,False,True,False,49-72,76.07491525423728,1,0,0,1
5748-VMSNX,No,27,80.18,3085.94,True,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,False,25-48,114.29407407407408,1,0,0,0
7443-KDZZA,No,65,116.68,2150.05,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,49-72,33.07769230769231,1,0,0,1
7108-DALRB,Yes,55,30.47,7470.17,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,True,True,True,True,False,False,True,49-72,135.82127272727274,0,0,0,0
7159-TIJWH,Yes,66,67.76,2133.73,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,True,49-72,32.32924242424242,1,0,0,1
4949-RPBBO,No,24,65.46,7118.11,True,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,13-24,296.5879166666667,1,0,0,0
4927-QVCUQ,Yes,50,49.48,3472.7,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,True,True,49-72,69.454,1,0,0,1
5499-AQJIM,Yes,46,66.31,1360.32,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,25-48,29.57217391304348,0,0,1,1
2041-DYZBK,Yes,19,39.9,3613.79,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,13-24,190.19947368421052,0,0,1,0
1880-BSSKU,Yes,19,78.63,3217.3,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,13-24,169.33157894736843,1,0,0,0
2093-AOGQM,No,64,109.36,410.23,False,True,True,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,49-72,6.40984375,1,0,0,1
3321-APKRI,Yes,65,91.63,912.29,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,True,True,49-72,14.035230769230768,1,0,0,1
8521-CDUNS,No,7,48.7,6884.22,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,0-12,983.46,1,0,0,0
5049-OJATZ,No,2,42.24,4010.94,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,True,False,True,False,True,0-12,2005.47,1,0,1,0
4348-PPOOZ,Yes,67,80.41,396.07,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,True,49-72,5.911492537313433,1,0,0,1
6066-DSDNW,Yes,52,115.61,7752.92,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,False,49-72,149.0946153846154,1,0,1,0
1598-OXXVI,Yes,49,105.56,7464.33,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,True,False,False,True,False,49-72,152.33326530612246,0,0,1,0
4558-ZCWJQ,Yes,71,71.18,2742.11,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,49-72,38.621267605633804,1,0,0,1
7174-BYRCV,No,53,96.09,7935.1,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,49-72,149.7188679245283,0,0,0,0
6367-JHXLR,No,6,103.77,1500.15,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,0-12,250.025,0,0,1,0
4151-EGBRR,Yes,36,51.68,93.72,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,True,True,False,25-48,2.6033333333333335,1,0,0,1
5365-HCNTF,No,70,111.77,7305.92,False,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,49-72,104.37028571428571,1,0,0,0
5690-LOBCQ,No,61,76.59,2708.63,True,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,True,True,False,False,True,True,True,49-72,44.40377049180328,1,0,0,1
7875-BJCDT,Yes,3,28.46,2512.28,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,0-12,837.4266666666667,0,0,1,0
7854-LFHHQ,Yes,63,53.12,2267.66,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,True,False,False,False,True,49-72,35.99460317460317,1,0,0,1
9954-RKXRQ,No,44,60.83,5929.21,False,True,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,True,False,False,True,True,True,True,True,False,25-48,134.75477272727272,1,0,0,0
2087-JXLVF,Yes,45,79.68,4392.76,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False,True,False,25-48,97.6168888888889,1,0,0,0
4471-LLOHW,Yes,50,112.61,1299.45,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,49-72,25.989,0,0,1,1
6454-CSLKH,No,29,96.99,1776.25,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,True,True,25-48,61.25,1,0,0,1
